Video Path,chunk,label
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100051067/1100051067.avi,1100051067.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100051068/1100051068.avi,1100051068.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100051071/1100051071.avi,1100051071.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100051076/1100051076.avi,1100051076.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100051078/1100051078.avi,1100051078.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100051079/1100051079.avi,1100051079.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052001/1100052001.avi,1100052001.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052002/1100052002.avi,1100052002.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052006/1100052006.avi,1100052006.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052007/1100052007.avi,1100052007.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052008/1100052008.avi,1100052008.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052009/1100052009.avi,1100052009.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052014/1100052014.avi,1100052014.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052023/1100052023.avi,1100052023.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052024/1100052024.avi,1100052024.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052026/1100052026.avi,1100052026.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052027/1100052027.avi,1100052027.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052028/1100052028.avi,1100052028.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052030/1100052030.avi,1100052030.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052031/1100052031.avi,1100052031.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052032/1100052032.avi,1100052032.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052033/1100052033.avi,1100052033.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052035/1100052035.avi,1100052035.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052036/1100052036.avi,1100052036.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052037/1100052037.avi,1100052037.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052038/1100052038.avi,1100052038.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052039/1100052039.avi,1100052039.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052040/1100052040.avi,1100052040.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052041/1100052041.avi,1100052041.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052047/1100052047.avi,1100052047.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052048/1100052048.avi,1100052048.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052049/1100052049.avi,1100052049.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052051/1100052051.avi,1100052051.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052055/1100052055.avi,1100052055.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052057/1100052057.avi,1100052057.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052060/1100052060.avi,1100052060.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052061/1100052061.avi,1100052061.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052062/1100052062.avi,1100052062.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052065/1100052065.avi,1100052065.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052068/1100052068.avi,1100052068.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110005/1100052070/1100052070.avi,1100052070.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061009/1100061009.avi,1100061009.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061010/1100061010.avi,1100061010.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061011/1100061011.avi,1100061011.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061012/1100061012.avi,1100061012.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061013/1100061013.avi,1100061013.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061015/1100061015.avi,1100061015.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061016/1100061016.avi,1100061016.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061018/1100061018.avi,1100061018.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061019/1100061019.avi,1100061019.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061022/1100061022.avi,1100061022.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061023/1100061023.avi,1100061023.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061025/1100061025.avi,1100061025.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061027/1100061027.avi,1100061027.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061028/1100061028.avi,1100061028.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061030/1100061030.avi,1100061030.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061031/1100061031.avi,1100061031.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061032/1100061032.avi,1100061032.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061033/1100061033.avi,1100061033.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061034/1100061034.avi,1100061034.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061035/1100061035.avi,1100061035.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061036/1100061036.avi,1100061036.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061038/1100061038.avi,1100061038.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061039/1100061039.avi,1100061039.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061040/1100061040.avi,1100061040.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061042/1100061042.avi,1100061042.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061043/1100061043.avi,1100061043.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061044/1100061044.avi,1100061044.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061046/1100061046.avi,1100061046.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061047/1100061047.avi,1100061047.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061048/1100061048.avi,1100061048.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061049/1100061049.avi,1100061049.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061050/1100061050.avi,1100061050.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061051/1100061051.avi,1100061051.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061053/1100061053.avi,1100061053.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061057/1100061057.avi,1100061057.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061058/1100061058.avi,1100061058.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061061/1100061061.avi,1100061061.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061063/1100061063.avi,1100061063.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061064/1100061064.avi,1100061064.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061067/1100061067.avi,1100061067.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061068/1100061068.avi,1100061068.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061069/1100061069.avi,1100061069.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061073/1100061073.avi,1100061073.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061074/1100061074.avi,1100061074.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061077/1100061077.avi,1100061077.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100061078/1100061078.avi,1100061078.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062004/1100062004.avi,1100062004.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062005/1100062005.avi,1100062005.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062007/1100062007.avi,1100062007.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062008/1100062008.avi,1100062008.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062009/1100062009.avi,1100062009.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062016/1100062016.avi,1100062016.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062017/1100062017.avi,1100062017.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062024/1100062024.avi,1100062024.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062028/1100062028.avi,1100062028.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062029/1100062029.avi,1100062029.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062036/1100062036.avi,1100062036.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062037/1100062037.avi,1100062037.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062044/1100062044.avi,1100062044.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062045/1100062045.avi,1100062045.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062046/1100062046.avi,1100062046.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062049/1100062049.avi,1100062049.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062051/1100062051.avi,1100062051.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062053/1100062053.avi,1100062053.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062054/1100062054.avi,1100062054.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062059/1100062059.avi,1100062059.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062060/1100062060.avi,1100062060.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062061/1100062061.avi,1100062061.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062062/1100062062.avi,1100062062.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062063/1100062063.avi,1100062063.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062064/1100062064.avi,1100062064.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062065/1100062065.avi,1100062065.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062066/1100062066.avi,1100062066.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062067/1100062067.avi,1100062067.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062068/1100062068.avi,1100062068.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062069/1100062069.avi,1100062069.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062070/1100062070.avi,1100062070.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062071/1100062071.avi,1100062071.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110006/1100062072/1100062072.avi,1100062072.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071005/1100071005.avi,1100071005.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071006/1100071006.avi,1100071006.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071007/1100071007.avi,1100071007.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071008/1100071008.avi,1100071008.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071009/1100071009.avi,1100071009.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071010/1100071010.avi,1100071010.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071011/1100071011.avi,1100071011.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071012/1100071012.avi,1100071012.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071013/1100071013.avi,1100071013.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071014/1100071014.avi,1100071014.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071015/1100071015.avi,1100071015.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071016/1100071016.avi,1100071016.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071017/1100071017.avi,1100071017.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071018/1100071018.avi,1100071018.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071019/1100071019.avi,1100071019.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071020/1100071020.avi,1100071020.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071021/1100071021.avi,1100071021.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071022/1100071022.avi,1100071022.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071023/1100071023.avi,1100071023.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071024/1100071024.avi,1100071024.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071026/1100071026.avi,1100071026.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071027/1100071027.avi,1100071027.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071028/1100071028.avi,1100071028.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071029/1100071029.avi,1100071029.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071030/1100071030.avi,1100071030.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071031/1100071031.avi,1100071031.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071032/1100071032.avi,1100071032.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071033/1100071033.avi,1100071033.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071034/1100071034.avi,1100071034.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071035/1100071035.avi,1100071035.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071036/1100071036.avi,1100071036.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071037/1100071037.avi,1100071037.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071040/1100071040.avi,1100071040.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071041/1100071041.avi,1100071041.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071042/1100071042.avi,1100071042.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071043/1100071043.avi,1100071043.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071044/1100071044.avi,1100071044.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071045/1100071045.avi,1100071045.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071046/1100071046.avi,1100071046.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071047/1100071047.avi,1100071047.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071049/1100071049.avi,1100071049.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071050/1100071050.avi,1100071050.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071052/1100071052.avi,1100071052.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071054/1100071054.avi,1100071054.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071055/1100071055.avi,1100071055.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071056/1100071056.avi,1100071056.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071057/1100071057.avi,1100071057.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071058/1100071058.avi,1100071058.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071059/1100071059.avi,1100071059.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071060/1100071060.avi,1100071060.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071061/1100071061.avi,1100071061.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071062/1100071062.avi,1100071062.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071063/1100071063.avi,1100071063.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071064/1100071064.avi,1100071064.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071065/1100071065.avi,1100071065.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071066/1100071066.avi,1100071066.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071067/1100071067.avi,1100071067.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071069/1100071069.avi,1100071069.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071070/1100071070.avi,1100071070.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071071/1100071071.avi,1100071071.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071072/1100071072.avi,1100071072.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071073/1100071073.avi,1100071073.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071074/1100071074.avi,1100071074.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071075/1100071075.avi,1100071075.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071076/1100071076.avi,1100071076.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071077/1100071077.avi,1100071077.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071078/1100071078.avi,1100071078.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071079/1100071079.avi,1100071079.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071080/1100071080.avi,1100071080.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100071081/1100071081.avi,1100071081.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100072001/1100072001.avi,1100072001.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100072002/1100072002.avi,1100072002.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100072003/1100072003.avi,1100072003.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100072004/1100072004.avi,1100072004.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100072006/1100072006.avi,1100072006.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100072007/1100072007.avi,1100072007.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100072008/1100072008.avi,1100072008.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100072009/1100072009.avi,1100072009.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100072010/1100072010.avi,1100072010.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100072011/1100072011.avi,1100072011.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100072012/1100072012.avi,1100072012.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100072013/1100072013.avi,1100072013.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100072014/1100072014.avi,1100072014.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100072015/1100072015.avi,1100072015.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/110007/1100072016/1100072016.avi,1100072016.avi,2
